CityID,City,State,Country,Subregion,Region
482,Hamburg,Hamburg,Germany,Western Europe,Europe
483,Darmstadt,Hesse,Germany,Western Europe,Europe
484,Frankfurt,Hesse,Germany,Western Europe,Europe
485,Kassel,Hesse,Germany,Western Europe,Europe
486,Mühlheim am Main,Hesse,Germany,Western Europe,Europe
487,Offenbach am Main,Hesse,Germany,Western Europe,Europe
488,Brunswick,Lower Saxony,Germany,Western Europe,Europe
489,Hanover,Lower Saxony,Germany,Western Europe,Europe
490,Salzgitter,Lower Saxony,Germany,Western Europe,Europe
491,Bonn,North Rhine-Westphalia,Germany,Western Europe,Europe
492,Bottrop,North Rhine-Westphalia,Germany,Western Europe,Europe
493,Dusseldorf,North Rhine-Westphalia,Germany,Western Europe,Europe
494,Essen,North Rhine-Westphalia,Germany,Western Europe,Europe
495,Grevenbroich,North Rhine-Westphalia,Germany,Western Europe,Europe
496,Koln,North Rhine-Westphalia,Germany,Western Europe,Europe
497,Munster,North Rhine-Westphalia,Germany,Western Europe,Europe
498,Neunkirchen,North Rhine-Westphalia,Germany,Western Europe,Europe
499,Paderborn,North Rhine-Westphalia,Germany,Western Europe,Europe
500,Solingen,North Rhine-Westphalia,Germany,Western Europe,Europe
501,Werne,North Rhine-Westphalia,Germany,Western Europe,Europe
502,Saarbrücken,Saar,Germany,Western Europe,Europe
503,Saarlouis,Saar,Germany,Western Europe,Europe
504,Sulzbach Taunus,Saar,Germany,Western Europe,Europe
505,Dresden,Saxony,Germany,Western Europe,Europe
506,Eilenburg,Saxony,Germany,Western Europe,Europe
507,Leipzig,Saxony,Germany,Western Europe,Europe
508,Kiel,Schleswig-Holstein,Germany,Western Europe,Europe
509,Athens,Attica,Greece,Southern Europe,Europe
510,Kowloon,Hong Kong,Hong Kong,Eastern Asia,Asia
511,Kowloon ,Hong Kong,Hong Kong,Eastern Asia,Asia
512,Anantapur,Andhra Pradesh,India,Southern Asia,Asia
513,Guntur,Andhra Pradesh,India,Southern Asia,Asia
514,Kakinada,Andhra Pradesh,India,Southern Asia,Asia
515,Nellore,Andhra Pradesh,India,Southern Asia,Asia
516,Tirupati,Andhra Pradesh,India,Southern Asia,Asia
517,Vijayawada,Andhra Pradesh,India,Southern Asia,Asia
518,Visakhapatnam,Andhra Pradesh,India,Southern Asia,Asia
519,Guwahati,Assam,India,Southern Asia,Asia
520,Aurangabad,Bihar,India,Southern Asia,Asia
521,Bihar Sharif,Bihar,India,Southern Asia,Asia
522,Darbhanga,Bihar,India,Southern Asia,Asia
523,Gaya,Bihar,India,Southern Asia,Asia
524,Muzaffarpur,Bihar,India,Southern Asia,Asia
525,Patna,Bihar,India,Southern Asia,Asia
526,Chandigarh,Chandigarh,India,Southern Asia,Asia
527,Durg,Chhattisgarh,India,Southern Asia,Asia
528,Korba,Chhattisgarh,India,Southern Asia,Asia
529,Kota,Chhattisgarh,India,Southern Asia,Asia
530,Raipur,Chhattisgarh,India,Southern Asia,Asia
531,New Delhi,Delhi,India,Southern Asia,Asia
532,Bhavnagar,Gujarat,India,Southern Asia,Asia
533,Jamnagar,Gujarat,India,Southern Asia,Asia
534,Rajkot,Gujarat,India,Southern Asia,Asia
535,Surat,Gujarat,India,Southern Asia,Asia
536,Vadodara,Gujarat,India,Southern Asia,Asia
537,Faridabad,Haryana,India,Southern Asia,Asia
538,Hisar,Haryana,India,Southern Asia,Asia
539,Karnal,Haryana,India,Southern Asia,Asia
540,Panipat,Haryana,India,Southern Asia,Asia
541,Rohtak,Haryana,India,Southern Asia,Asia
542,Sonipat,Haryana,India,Southern Asia,Asia
543,Jammu,Jammu and Kashmir,India,Southern Asia,Asia
544,Srinagar,Jammu and Kashmir,India,Southern Asia,Asia
545,Jamshedpur,Jharkhand,India,Southern Asia,Asia
546,Ranchi,Jharkhand,India,Southern Asia,Asia
547,Bangalore,Karnataka,India,Southern Asia,Asia
548,Belgaum,Karnataka,India,Southern Asia,Asia
549,Bellary,Karnataka,India,Southern Asia,Asia
550,Bijapur,Karnataka,India,Southern Asia,Asia
551,Gulbarga,Karnataka,India,Southern Asia,Asia
552,Hubli,Karnataka,India,Southern Asia,Asia
553,Mangalore,Karnataka,India,Southern Asia,Asia
554,Mysore,Karnataka,India,Southern Asia,Asia
555,Shimoga,Karnataka,India,Southern Asia,Asia
556,Kochi,Kerala,India,Southern Asia,Asia
557,Kollam,Kerala,India,Southern Asia,Asia
558,Kozhikode,Kerala,India,Southern Asia,Asia
559,Thiruvananthapuram,Kerala,India,Southern Asia,Asia
560,Bhopal,Madhya Pradesh,India,Southern Asia,Asia
561,Dewas,Madhya Pradesh,India,Southern Asia,Asia
562,Gwalior,Madhya Pradesh,India,Southern Asia,Asia
563,Indore,Madhya Pradesh,India,Southern Asia,Asia
564,Jabalpur,Madhya Pradesh,India,Southern Asia,Asia
565,Ratlam,Madhya Pradesh,India,Southern Asia,Asia
566,Satna,Madhya Pradesh,India,Southern Asia,Asia
567,Ujjain,Madhya Pradesh,India,Southern Asia,Asia
568,Akola,Maharashtra,India,Southern Asia,Asia
569,Amravati,Maharashtra,India,Southern Asia,Asia
570,Aurangabad,Maharashtra,India,Southern Asia,Asia
571,Bhiwandi,Maharashtra,India,Southern Asia,Asia
572,Dhule,Maharashtra,India,Southern Asia,Asia
573,Ichalkaranji,Maharashtra,India,Southern Asia,Asia
574,Jalna,Maharashtra,India,Southern Asia,Asia
575,Kalyan,Maharashtra,India,Southern Asia,Asia
576,Kolhapur,Maharashtra,India,Southern Asia,Asia
577,Latur,Maharashtra,India,Southern Asia,Asia
578,Malegaon,Maharashtra,India,Southern Asia,Asia
579,Mumbai,Maharashtra,India,Southern Asia,Asia
580,Nagpur,Maharashtra,India,Southern Asia,Asia
581,Nasik,Maharashtra,India,Southern Asia,Asia
582,Parbhani,Maharashtra,India,Southern Asia,Asia
583,Pimpri,Maharashtra,India,Southern Asia,Asia
584,Pune,Maharashtra,India,Southern Asia,Asia
585,Sangli,Maharashtra,India,Southern Asia,Asia
586,Solapur,Maharashtra,India,Southern Asia,Asia
587,Thane,Maharashtra,India,Southern Asia,Asia
588,Ulhasnagar,Maharashtra,India,Southern Asia,Asia
589,Imphal,Manipur,India,Southern Asia,Asia
590,Bhubaneswar,Odisha,India,Southern Asia,Asia
591,Brahmapur,Odisha,India,Southern Asia,Asia
592,Cuttack,Odisha,India,Southern Asia,Asia
593,Amritsar,Punjab,India,Southern Asia,Asia
594,Bhatinda,Punjab,India,Southern Asia,Asia
595,Ludhiana,Punjab,India,Southern Asia,Asia
596,Patiala,Punjab,India,Southern Asia,Asia
597,Ajmer,Rajasthan,India,Southern Asia,Asia
598,Bharatpur,Rajasthan,India,Southern Asia,Asia
599,Bhilwara,Rajasthan,India,Southern Asia,Asia
600,Bikaner,Rajasthan,India,Southern Asia,Asia
601,Fatehpur,Rajasthan,India,Southern Asia,Asia
602,Ganganagar,Rajasthan,India,Southern Asia,Asia
603,Jaipur,Rajasthan,India,Southern Asia,Asia
604,Jodhpur,Rajasthan,India,Southern Asia,Asia
605,Kota,Rajasthan,India,Southern Asia,Asia
606,Raipur,Rajasthan,India,Southern Asia,Asia
607,Chennai,Tamil Nadu,India,Southern Asia,Asia
608,Coimbatore,Tamil Nadu,India,Southern Asia,Asia
609,Madurai,Tamil Nadu,India,Southern Asia,Asia
610,Nagercoil,Tamil Nadu,India,Southern Asia,Asia
611,Salem,Tamil Nadu,India,Southern Asia,Asia
612,Thanjavur,Tamil Nadu,India,Southern Asia,Asia
613,Tiruchchirappalli,Tamil Nadu,India,Southern Asia,Asia
614,Tirunelveli,Tamil Nadu,India,Southern Asia,Asia
615,Tiruppur,Tamil Nadu,India,Southern Asia,Asia
616,Udaipur,Tripura,India,Southern Asia,Asia
617,Agra,Uttar Pradesh,India,Southern Asia,Asia
618,Aligarh,Uttar Pradesh,India,Southern Asia,Asia
619,Allahabad,Uttar Pradesh,India,Southern Asia,Asia
620,Bareilly,Uttar Pradesh,India,Southern Asia,Asia
621,Bilaspur,Uttar Pradesh,India,Southern Asia,Asia
622,Etawah,Uttar Pradesh,India,Southern Asia,Asia
623,Firozabad,Uttar Pradesh,India,Southern Asia,Asia
624,Ghaziabad,Uttar Pradesh,India,Southern Asia,Asia
625,Gorakhpur,Uttar Pradesh,India,Southern Asia,Asia
626,Hapur,Uttar Pradesh,India,Southern Asia,Asia
627,Jhansi,Uttar Pradesh,India,Southern Asia,Asia
628,Kanpur,Uttar Pradesh,India,Southern Asia,Asia
629,Lucknow,Uttar Pradesh,India,Southern Asia,Asia
630,Mathura,Uttar Pradesh,India,Southern Asia,Asia
631,Mau,Uttar Pradesh,India,Southern Asia,Asia
632,Meerut,Uttar Pradesh,India,Southern Asia,Asia
633,Mirzapur,Uttar Pradesh,India,Southern Asia,Asia
634,Moradabad,Uttar Pradesh,India,Southern Asia,Asia
635,Saharanpur,Uttar Pradesh,India,Southern Asia,Asia
636,Shahjahanpur,Uttar Pradesh,India,Southern Asia,Asia
637,Varanasi,Uttar Pradesh,India,Southern Asia,Asia
638,Dehra Dun,Uttarakhand,India,Southern Asia,Asia
639,Asansol,West Bengal,India,Southern Asia,Asia
640,Barasat,West Bengal,India,Southern Asia,Asia
641,Barddhaman,West Bengal,India,Southern Asia,Asia
642,Durgapur,West Bengal,India,Southern Asia,Asia
643,Kolkata,West Bengal,India,Southern Asia,Asia
644,Banda Aceh,Aceh,Indonesia,South-Eastern Asia,Asia
645,Denpasar,Bali,Indonesia,South-Eastern Asia,Asia
646,Bengkulu,Bengkulu,Indonesia,South-Eastern Asia,Asia
647,Jakarta,Jakarta,Indonesia,South-Eastern Asia,Asia
648,Jambi,Jambi,Indonesia,South-Eastern Asia,Asia
649,Bandung,Jawa Barat,Indonesia,South-Eastern Asia,Asia
650,Bekasi,Jawa Barat,Indonesia,South-Eastern Asia,Asia
651,Bogor,Jawa Barat,Indonesia,South-Eastern Asia,Asia
652,Cirebon,Jawa Barat,Indonesia,South-Eastern Asia,Asia
653,Depok,Jawa Barat,Indonesia,South-Eastern Asia,Asia
654,Sukabumi,Jawa Barat,Indonesia,South-Eastern Asia,Asia
655,Tasikmalaya,Jawa Barat,Indonesia,South-Eastern Asia,Asia
656,Pekalongan,Jawa Tengah,Indonesia,South-Eastern Asia,Asia
657,Purwokerto,Jawa Tengah,Indonesia,South-Eastern Asia,Asia
658,Semarang,Jawa Tengah,Indonesia,South-Eastern Asia,Asia
659,Surakarta,Jawa Tengah,Indonesia,South-Eastern Asia,Asia
660,Tegal,Jawa Tengah,Indonesia,South-Eastern Asia,Asia
661,Jember,Jawa Timur,Indonesia,South-Eastern Asia,Asia
662,Kediri,Jawa Timur,Indonesia,South-Eastern Asia,Asia
663,Malang,Jawa Timur,Indonesia,South-Eastern Asia,Asia
664,Probolinggo,Jawa Timur,Indonesia,South-Eastern Asia,Asia
665,Surabaya,Jawa Timur,Indonesia,South-Eastern Asia,Asia
666,Pontianak,Kalimantan Barat,Indonesia,South-Eastern Asia,Asia
667,Banjarmasin,Kalimantan Selatan,Indonesia,South-Eastern Asia,Asia
668,Balikpapan,Kalimantan Timur,Indonesia,South-Eastern Asia,Asia
669,Samarinda,Kalimantan Timur,Indonesia,South-Eastern Asia,Asia
670,Ambon,Maluku,Indonesia,South-Eastern Asia,Asia
671,Mataram,Nusa Tenggara Barat,Indonesia,South-Eastern Asia,Asia
672,Kupang,Nusa Tenggara Timur,Indonesia,South-Eastern Asia,Asia
673,Jayapura,Papua,Indonesia,South-Eastern Asia,Asia
674,Dumai,Riau,Indonesia,South-Eastern Asia,Asia
675,Pekanbaru,Riau,Indonesia,South-Eastern Asia,Asia
676,Palu,Sulawesi Tengah,Indonesia,South-Eastern Asia,Asia
677,Kendari,Sulawesi Tenggara,Indonesia,South-Eastern Asia,Asia
678,Manado,Sulawesi Utara,Indonesia,South-Eastern Asia,Asia
679,Padang,Sumatera Barat,Indonesia,South-Eastern Asia,Asia
680,Palembang,Sumatera Selatan,Indonesia,South-Eastern Asia,Asia
681,Binjai,Sumatera Utara,Indonesia,South-Eastern Asia,Asia
682,Medan,Sumatera Utara,Indonesia,South-Eastern Asia,Asia
683,Pematangsiantar,Sumatera Utara,Indonesia,South-Eastern Asia,Asia
684,Depok,Yogyakarta,Indonesia,South-Eastern Asia,Asia
685,Yogyakarta,Yogyakarta,Indonesia,South-Eastern Asia,Asia
686,Tehran,Tehran,Iran,Southern Asia,Asia
687,Galway ,Connacht,Ireland,Northern Europe,Europe
688,Bray ,Leinster,Ireland,Northern Europe,Europe
689,Drogheda ,Leinster,Ireland,Northern Europe,Europe
690,Dublin,Leinster,Ireland,Northern Europe,Europe
691,Dublin ,Leinster,Ireland,Northern Europe,Europe
692,Dundalk ,Leinster,Ireland,Northern Europe,Europe
693,Cork ,Munster,Ireland,Northern Europe,Europe
694,Limerick ,Munster,Ireland,Northern Europe,Europe
695,Waterford ,Munster,Ireland,Northern Europe,Europe
696,Leece ,Apuila,Italy,Southern Europe,Europe
697,Naples ,Campania,Italy,Southern Europe,Europe
698,Bologna ,Emilia-Romagna,Italy,Southern Europe,Europe
699,Genoa ,Liguria,Italy,Southern Europe,Europe
700,Milan,Lombardia,Italy,Southern Europe,Europe
701,Milan ,Lombardy,Italy,Southern Europe,Europe
702,Turin ,Piedmont,Italy,Southern Europe,Europe
703,Cagliari ,Sardinia,Italy,Southern Europe,Europe
704,Catania ,Sicily,Italy,Southern Europe,Europe
705,Florence ,Tucany,Italy,Southern Europe,Europe
706,Venice ,Veneto,Italy,Southern Europe,Europe
707,Anjo,Aichi,Japan,Eastern Asia,Asia
708,Handa,Aichi,Japan,Eastern Asia,Asia
709,Kasugai,Aichi,Japan,Eastern Asia,Asia
710,Toyohashi,Aichi,Japan,Eastern Asia,Asia
711,Hachinohe,Aomori,Japan,Eastern Asia,Asia
712,Funabashi,Chiba,Japan,Eastern Asia,Asia
713,Ichikawa,Chiba,Japan,Eastern Asia,Asia
714,Matsudo,Chiba,Japan,Eastern Asia,Asia
715,Noda,Chiba,Japan,Eastern Asia,Asia
716,Nagoya,Chubu,Japan,Eastern Asia,Asia
717,Fukui,Fukui,Japan,Eastern Asia,Asia
718,Tagawa,Fukuoka,Japan,Eastern Asia,Asia
719,Takasaki,Gunma,Japan,Eastern Asia,Asia
720,Fukuyama,Hiroshima,Japan,Eastern Asia,Asia
721,Kure,Hiroshima,Japan,Eastern Asia,Asia
722,Asahikawa,Hokkaido,Japan,Eastern Asia,Asia
723,Amagasaki,Hyogo,Japan,Eastern Asia,Asia
724,Himeji,Hyogo,Japan,Eastern Asia,Asia
725,Kita-ku,Hyogo,Japan,Eastern Asia,Asia
726,Nishinomiya,Hyogo,Japan,Eastern Asia,Asia
727,Tsukuba,Ibaraki,Japan,Eastern Asia,Asia
728,Sapporo,Ishikari,Japan,Eastern Asia,Asia
729,Komatsu,Ishikawa,Japan,Eastern Asia,Asia
730,Takamatsu,Kagawa,Japan,Eastern Asia,Asia
731,Chigasaki,Kanagawa,Japan,Eastern Asia,Asia
732,Fujisawa,Kanagawa,Japan,Eastern Asia,Asia
733,Hiratsuka,Kanagawa,Japan,Eastern Asia,Asia
734,Shimogyo ,Kyoto,Japan,Eastern Asia,Asia
735,Yokkaichi,Mie,Japan,Eastern Asia,Asia
736,Sendai ,Miyagi,Japan,Eastern Asia,Asia
737,Matsumoto,Nagano,Japan,Eastern Asia,Asia
738,Ueda,Nagano,Japan,Eastern Asia,Asia
739,Nagasaki,Nagasaki,Japan,Eastern Asia,Asia
740,Hita,Oita,Japan,Eastern Asia,Asia
741,Saiki,Oita,Japan,Eastern Asia,Asia
742,Kurashiki,Okayama,Japan,Eastern Asia,Asia
743,Chuo City ,Osaka,Japan,Eastern Asia,Asia
744,Hirakata,Osaka,Japan,Eastern Asia,Asia
745,Ibaraki,Osaka,Japan,Eastern Asia,Asia
746,Ibaraki ,Osaka,Japan,Eastern Asia,Asia
747,Takatsuki,Osaka,Japan,Eastern Asia,Asia
748,Yao,Osaka,Japan,Eastern Asia,Asia
749,Takeo,Saga,Japan,Eastern Asia,Asia
750,Kawagoe,Saitama,Japan,Eastern Asia,Asia
751,Kawaguchi,Saitama,Japan,Eastern Asia,Asia
752,Koshigaya,Saitama,Japan,Eastern Asia,Asia
753,Fuji,Shizuoka,Japan,Eastern Asia,Asia
754,Oyama,Tochigi,Japan,Eastern Asia,Asia
755,Edogawa-ku,Tokyo,Japan,Eastern Asia,Asia
756,Katsushika-ku,Tokyo,Japan,Eastern Asia,Asia
757,Tokyo,Tokyo,Japan,Eastern Asia,Asia
758,Tottori,Tottori,Japan,Eastern Asia,Asia
759,Shimonoseki,Yamaguchi,Japan,Eastern Asia,Asia
760,Ube,Yamaguchi,Japan,Eastern Asia,Asia
761,Isogo ,Yokohama,Japan,Eastern Asia,Asia
762,Bishkek,Chuy Province,Kyrgyzstan,Central Asia,Asia
763,Kuala Lumpur,Kuala Lumpur,Malaysia,South-Eastern Asia,Asia
764,Seremban,Negeri Sembilan,Malaysia,South-Eastern Asia,Asia
765,Kuantan,Pahang,Malaysia,South-Eastern Asia,Asia
766,Ipoh,Perak,Malaysia,South-Eastern Asia,Asia
767,Taiping,Perak,Malaysia,South-Eastern Asia,Asia
768,Kota Kinabalu,Sabah,Malaysia,South-Eastern Asia,Asia
769,Sandakan,Sabah,Malaysia,South-Eastern Asia,Asia
770,Tawau,Sabah,Malaysia,South-Eastern Asia,Asia
771,Kuching,Sarawak,Malaysia,South-Eastern Asia,Asia
772,Shah Alam,Selangor,Malaysia,South-Eastern Asia,Asia
773,Kuala Terengganu,Trengganu,Malaysia,South-Eastern Asia,Asia
774,Ulan Bator,Ulaanbaatar,Mongolia,Eastern Asia,Asia
775,Yangon,Yangon,Myanmar,South-Eastern Asia,Asia
776,Myagdi,Western,Nepal,Southern Asia,Asia
777,Syangja,Western,Nepal,Southern Asia,Asia
778,Tanahu,Western,Nepal,Southern Asia,Asia
779,Almere Stad ,Flevoland,Netherlands,Western Europe,Europe
780,Nijmegen ,Gelderland,Netherlands,Western Europe,Europe
781,Groningen ,Groningen,Netherlands,Western Europe,Europe
782,Breda ,North Brabant,Netherlands,Western Europe,Europe
783,Eindhoven ,North Brabant,Netherlands,Western Europe,Europe
784,Tilburg ,North Brabant,Netherlands,Western Europe,Europe
785,Amsterdam,North Holland,Netherlands,Western Europe,Europe
786,Amsterdam ,North Holland,Netherlands,Western Europe,Europe
787,Rotterdam ,South Holland,Netherlands,Western Europe,Europe
788,The Hague ,South Holland,Netherlands,Western Europe,Europe
789,Utrecht ,Utrecht,Netherlands,Western Europe,Europe
790,Auckland,Auckland,New Zealand,Australia and New Zealand,Oceania
791,Papakura,Auckland,New Zealand,Australia and New Zealand,Oceania
792,Rotorua,Bay of Plenty,New Zealand,Australia and New Zealand,Oceania
793,Tauranga,Bay of Plenty,New Zealand,Australia and New Zealand,Oceania
794,Whakatane,Bay of Plenty,New Zealand,Australia and New Zealand,Oceania
795,Christchurch,Canterbury,New Zealand,Australia and New Zealand,Oceania
796,Timaru,Canterbury,New Zealand,Australia and New Zealand,Oceania
797,Gisborne,Gisborne,New Zealand,Australia and New Zealand,Oceania
798,Hastings,Hawke's Bay,New Zealand,Australia and New Zealand,Oceania
799,Napier,Hawke's Bay,New Zealand,Australia and New Zealand,Oceania
800,Levin,Manawatu-Wanganui,New Zealand,Australia and New Zealand,Oceania
801,Palmerston North,Manawatu-Wanganui,New Zealand,Australia and New Zealand,Oceania
802,Blenheim,Marlborough,New Zealand,Australia and New Zealand,Oceania
803,Nelson,Nelson,New Zealand,Australia and New Zealand,Oceania
804,Whangarei,Northland,New Zealand,Australia and New Zealand,Oceania
805,Dunedin,Otago,New Zealand,Australia and New Zealand,Oceania
806,Invercargill,Southland,New Zealand,Australia and New Zealand,Oceania
807,New Plymouth,Taranaki,New Zealand,Australia and New Zealand,Oceania
808,Cambridge,Waikato,New Zealand,Australia and New Zealand,Oceania
809,Hamilton,Waikato,New Zealand,Australia and New Zealand,Oceania
810,Taupo,Waikato,New Zealand,Australia and New Zealand,Oceania
811,Lower Hutt,Wellington,New Zealand,Australia and New Zealand,Oceania
812,Masterton,Wellington,New Zealand,Australia and New Zealand,Oceania
813,Paraparaumu,Wellington,New Zealand,Australia and New Zealand,Oceania
814,Porirua,Wellington,New Zealand,Australia and New Zealand,Oceania
815,Upper Hutt,Wellington,New Zealand,Australia and New Zealand,Oceania
816,Wellington,Wellington,New Zealand,Australia and New Zealand,Oceania
817,Arendal ,Agder,Norway,Northern Europe,Europe
818,Kristiansand ,Agder,Norway,Northern Europe,Europe
819,Hamar ,Innlandet,Norway,Northern Europe,Europe
820,Ålesund ,Møre og Romsdal,Norway,Northern Europe,Europe
821,Bodø ,Nordland,Norway,Northern Europe,Europe
822,Oslo ,Oslo,Norway,Northern Europe,Europe
823,Haugesund ,Rogaland,Norway,Northern Europe,Europe
824,Sandnes ,Rogaland,Norway,Northern Europe,Europe
825,Stavanger ,Rogaland,Norway,Northern Europe,Europe
826,Tromsø ,Troms og Finnmark,Norway,Northern Europe,Europe
827,Trondheim ,Trøndelag,Norway,Northern Europe,Europe
828,Larvik ,Vestfold og Telemark,Norway,Northern Europe,Europe
829,Porsgrunn ,Vestfold og Telemark,Norway,Northern Europe,Europe
830,Sandefjord ,Vestfold og Telemark,Norway,Northern Europe,Europe
831,Skien ,Vestfold og Telemark,Norway,Northern Europe,Europe
832,Tønsberg ,Vestfold og Telemark,Norway,Northern Europe,Europe
833,Bergen ,Vestland,Norway,Northern Europe,Europe
834,Drammen ,Viken,Norway,Northern Europe,Europe
835,Fredrikstad ,Viken,Norway,Northern Europe,Europe
836,Halden ,Viken,Norway,Northern Europe,Europe
